id;family_list
191977;Game: The Castles of Burgundy
191977;Players: Games with Solitaire Rules
191977;Region: Burgundy (France)
191977;Series: Alea Very Small Box
191977;Versions & Editions: Card Versions of Non-Card Games
52461;Cities: Paris (France)
52461;Components: Wooden pieces & boards
52461;Country: France
52461;Players: Games with Solitaire Rules
52461;Theme: Genealogy / Heredity
82420;Creatures: Dwarves & Gnomes
82420;Creatures: Goblins
82420;Game: Summoner Wars
212402;Animals: Pigs
212402;Animals: Wolves
212402;Authors: Charles Perrault
212402;Authors: The Brothers Grimm
212402;Components: Game Trayz Inside
212402;Components: Miniatures
212402;Creatures: Fairies / Elves / Pixies
212402;Crowdfunding: Kickstarter
212402;Crowdfunding: Spieleschmiede
212402;Folk Tales & Fairy Tales: Aladdin
212402;Folk Tales & Fairy Tales: Ali Baba and the Forty Thieves
212402;Folk Tales & Fairy Tales: Cinderella
212402;Folk Tales & Fairy Tales: Hansel and Gretel
212402;Folk Tales & Fairy Tales: Jack and the Beanstalk
212402;Folk Tales & Fairy Tales: Little Red Riding Hood
212402;Folk Tales & Fairy Tales: Pinocchio
212402;Folk Tales & Fairy Tales: Puss in Boots
212402;Folk Tales & Fairy Tales: Rapunzel
212402;Folk Tales & Fairy Tales: Robin Hood
212402;Folk Tales & Fairy Tales: Rumpelstiltskin
212402;Folk Tales & Fairy Tales: Sleeping Beauty
212402;Folk Tales & Fairy Tales: Snow White
212402;Folk Tales & Fairy Tales: The Little Mermaid
212402;Folk Tales & Fairy Tales: Three Little Pigs
212402;Game: The Grimm Forest
212402;Misc: LongPack Games
242804;Animals: Sheep
242804;Components: Meeples (Animal) / Animeeples
242804;Country: Netherlands
242804;Series: Uwe Rosenberg Collection (Feuerland Spiele)
65901;Country: Germany
65901;Game: Age of Industry
65901;History: Industrial Revolution
65901;Region: New England (USA)
65901;Series: Treefrog Line (Warfrog)
249277;Country: Brazil
249277;Crowdfunding: Spieleschmiede
249277;History: Industrial Revolution
249277;Mechanism: 4X
233262;Components: Dice with Icons
233262;Components: Game Trayz Inside
233262;Components: Miniatures
233262;Creatures: Monsters
233262;Crowdfunding: Kickstarter
233262;Digital Implementations: Tabletopia
233262;Theme: Anthropomorphic Animals
125678;Comic Books: DC Universe
125678;Game: Cerberus Engine – Heroes
125678;Theme: Superheroes
298065;Digital Implementations: Yucata
298065;Mechanism: Tableau Building
298065;States: California
298065;Theme: Beaches
106217;Digital Implementations: Board Game Arena
106217;Digital Implementations: Yucata
106217;States: Hawaii
106217;Theme: Tropical
106217;Theme: Tropical Islands
154086;Digital Implementations: Board Game Arena
154086;Theme: Mining
169124;Components: Wooden pieces & boards
169124;Game: Flick 'em Up
169124;Mechanism: Finger Flicking Games
169124;Organizations: Forgenext
228504;Animals: Cats
228504;Digital Implementations: Steam
228504;Players: Games with expansions that add solo play
334065;Crowdfunding: Kickstarter
334065;Digital Implementations: Tabletopia
334065;Theme: Gardening
271601;Crowdfunding: Kickstarter
271601;Game: Werewolf / Mafia
271601;Misc: LongPack Games
271601;Theme: Pirates
291508;Animals: Dinosaurs
291508;Category: Dized Tutorial
291508;Components: Meeples (Dinosaur) / Dinomeeples
291508;Crowdfunding: Kickstarter
291508;Series: Tiny Epic (Gamelyn Games)
19600;Ancient: Rome
19600;Category: Combinatorial
19600;Components: Map (Continental / National scale)
19600;Components: Meeples (Black)
19600;Components: Meeples (Blue)
19600;Components: Meeples (Green)
19600;Components: Meeples (Red)
19600;Components: Meeples (Yellow)
19600;Country: Greece
19600;Game: Antike
19600;Series: Rondel (Mac Gerdts)
195314;Crowdfunding: Kickstarter
195314;Game: Herbaceous
195314;Players: Games with Solitaire Rules
195314;Theme: Gardening
195314;Theme: Nature
66505;Cities: Hamburg (Germany)
66505;Country: Germany
66505;Digital Implementations: Yucata
295564;Admin: Game System Entries
295564;Category: Two players fighting games
295564;Components: Miniatures
295564;Components: Multi-Use Cards
295564;Digital Implementations: Steam
295564;Digital Implementations: TableTop Simulator Mod (TTS)
295564;Game: Unmatched
554;Country: Italy
554;History: Italian City-States
227515;Cities: New Orleans (Louisiana, USA)
227515;Country: USA
227515;Rivers: Mississippi
227515;States: Mississippi
66056;Game: Catan
66056;Game: The Rivals for Catan
66056;Players: Two Player Only Games
66056;Series: Two-player games (Kosmos)
66056;Versions & Editions: Two-Player Versions of More-Player Games
15817;Admin: Better Description Needed!
15817;Cities: Manila (Philippines)
15817;Country: Philippines
15817;Theme: Colonial
15817;Theme: Pirates
15817;Theme: Tropical
370913;Components: Dice with Icons
370913;Components: Miniatures
370913;Game: Pandemic
370913;Movies: Star Wars
171669;Components: Dice with Icons
171669;Game: Lewis & Clark
171669;Historical Figures: Lewis & Clark
171669;Theme: Native Americans / First Peoples
224;Ancient: Rome
224;Components: Map (Global Scale)
224;Components: Miniatures
281466;Country: Japan
281466;Crowdfunding: Kickstarter
281466;Crowdfunding: Spieleschmiede
281466;Game: Yedo
281466;History: Edo Period
281466;Misc: LongPack Games
95064;Game: Ascension Deck Building
95064;Players: Games with Solitaire Rules
180680;Digital Implementations: Board Game Arena
180680;Digital Implementations: Yucata
180680;Series: Destination Fun (AEG)
180680;Sports: Auto Racing
182340;Components: Clix
182340;Players: Games with Solitaire Rules
182340;TV Shows: Star Trek (various)
157403;Components: Miniatures
157403;Theme: Pirates
353288;Components: Game Trayz Inside
353288;Crowdfunding: Kickstarter
353288;Digital Implementations: TableTop Simulator Mod (TTS)
353288;Misc: Mensa Select
353288;Players: Games with expansions that add solo play
353288;Theme: Time Travel
1382;Series: Alea Small Box
1382;Series: Book Box (DiceTree)
1382;Sports: Horse Racing
204027;Animals: Cats
204027;Components: Polyominoes
204027;Digital Implementations: Steam
204027;Players: Games with Solitaire Rules
204027;Series: Puzzle Trilogy (Uwe Rosenberg)
204027;Series: The Great Designers (Stronghold Games)
204027;Theme: Flowers
204027;Theme: Gardening
204027;Theme: Nature
161882;Country: Ireland
161882;Series: Cube Rails
161882;Series: Iron Rail (Capstone Games)
161882;Series: Winsome Essen Sets
244654;Admin: Better Description Needed!
244654;Components: Miniatures
244654;Game: Wildlands
200077;Containers: Mint Tins
200077;Contests: Mint Tin Design
200077;Crowdfunding: Kickstarter
200077;Crowdfunding: Spieleschmiede
200077;Digital Implementations: Steam
200077;Digital Implementations: Tabletopia
200077;Misc: Self-Referential Games
200077;Players: Games with Solitaire Rules
200077;Series: Mint (Five24 Labs/Poketto)
200077;Theme: Business/Management
218509;Components: Miniatures
218509;Crowdfunding: Kickstarter
218509;Game: Empires of the Void
218509;Mechanism: 4X
242684;Admin: Better Description Needed!
242684;Components: Dice with Icons
242684;Components: Game Trayz Inside
242684;Crowdfunding: Kickstarter
242684;Crowdfunding: Spieleschmiede
242684;Digital Implementations: Tabletopia
242684;Game: Champions of Midgard
242684;Mechanism: Dice Drafting
242684;Theme: Vikings
270971;Components: 3-Dimensional (3D)
270971;Components: Dice with Icons
270971;Components: Polyominoes
270971;Players: Games with Solitaire Rules
270971;Series: Roll Through the Ages (Matt Leacock)
270971;Theme: City
230080;Admin: Better Description Needed!
230080;Organizations: Forgenext
279254;Animals: Deer / Antelope
279254;Animals: Elephants
279254;Animals: Fish / Fishes
279254;Animals: Hippopotamuses
279254;Animals: Lions
279254;Animals: Rhinoceroses
279254;Animals: Sharks
279254;Theme: Nature
290484;Admin: Better Description Needed!
290484;Components: Game Trayz Inside
290484;Crowdfunding: Kickstarter
290484;Theme: Survival
72287;Books: Sherlock Holmes
72287;Cities: London (England, UK)
72287;Components: 3 x 3 Grids
72287;Country: England
72287;Game: Mr. Jack
72287;Historical Figures: Jack the Ripper
72287;Players: Two Player Only Games
72287;Theme: Mystery / Crime
178336;Cities: Chicago (Illinois, USA)
178336;Crowdfunding: Kickstarter
178336;Misc: Mensa Select
254708;Setting: World of Ulos
254708;Components: Book as Board
254708;Creatures: Demons
254708;Crowdfunding: Kickstarter
254708;Digital Implementations: Tabletopia
254708;Mechanism: Campaign Games
174570;Creatures: Aliens / Extraterrestrials
174570;Game: Legendary (Upper Deck Entertainment)
174570;Movies: Predator
174570;Players: Games with Solitaire Rules
164949;Ancient: Rome
164949;Components: Map (Continental / National scale)
164949;Continents: Europe
164949;History: Barbarian migrations and invasions
164949;History: Roman Empire
164949;Region: Middle East
164949;Region: North Africa
276894;Cities: London (England, UK)
276894;Components: Map (City Scale)
276894;Country: England
276894;Country: United Kingdom
276894;Game: Ticket to Ride (Official)
8203;Animals: Fish / Fishes
8203;Animals: Penguins
8203;Category: Combinatorial
8203;Continents: Antarctica
8203;Digital Implementations: Yucata
347703;Animals: Rats
347703;Category: Combinatorial
347703;Players: Games with Solitaire Rules
347703;Space: Earth's Moon
347703;Theme: Trash / Garbage
939;Components: 3-Dimensional (3D)
939;Movies: Star Wars
351040;Digital Implementations: Tabletopia
351040;Sports: Horse Racing
141517;Books: Sherlock Holmes
141517;Components: Multi-Use Cards
141517;Components: Wooden pieces & boards
141517;Crowdfunding: Kickstarter
141517;Theme: Cthulhu Mythos
200954;Animals: Donkeys
200954;Crowdfunding: Kickstarter
200954;Crowdfunding: Spieleschmiede
200954;Crowdfunding: zagramw.to
200954;Mechanism: Tableau Building
200954;Theme: Gardening
200954;Theme: Nature
207243;Crowdfunding: Kickstarter
207243;Game: The City of Kings
207243;Players: Games with Solitaire Rules
207243;Theme: City
11971;Animals: Bats
11971;Animals: Cockroaches
11971;Animals: Frogs / Toads
11971;Animals: Insects
11971;Animals: Rats
11971;Animals: Spiders
11971;Series: Ugly Animals (Drei Magier)
207691;
104710;Components: Miniatures
104710;Components: Polyhedral (not D6) dice
104710;Creatures: Dragons
104710;Creatures: Monsters
150999;Cities: Luxor (Egypt)
150999;Country: Egypt
150999;Game: Valley of the Kings
150999;Mythology: Egyptian
150999;Series: Pocket Game (AEG)
75449;Cities: Florence (Tuscany, Italy)
75449;Country: Italy
75449;Digital Implementations: Yucata
75449;Region: Tuscany (Italy)
168917;Creatures: Fairies / Elves / Pixies
168917;Creatures: Unicorns
168917;Game: Smash Up
168917;Players: Two Player Only Games
253284;Cities: New York (New York, USA)
253284;Components: Map (City Scale)
253284;Game: Ticket to Ride (Official)
241266;
172931;Admin: Better Description Needed!
172931;Animals: Chickens
172931;Animals: Foxes
172931;Components: Dice with Icons
172931;Components: Miniatures
172931;Theme: Anthropomorphic Animals
177524;Animals: Penguins
177524;Category: Dized Tutorial
177524;Components: Game Box Used In Play
177524;Continents: Antarctica
177524;Mechanism: Finger Flicking Games
177524;Players: One versus Many
40793;Components: Dice with Icons
40793;Traditional Card Games: Poker
40793;Versions & Editions: Dice Versions of Non-Dice Games
318553;Components: Dice with Icons
318553;Country: India
318553;Digital Implementations: Yucata
318553;Game: Rajas of the Ganges
318553;Mechanism: Roll-and-Write
318553;Religious: Hinduism
318553;Versions & Editions: Dice Versions of Non-Dice Games
318553;Versions & Editions: Roll- or Flip-and-Write Versions of Non-Writing Games
191300;Ancient: Egypt
191300;Country: Egypt
191300;Series: Deluxe card game (Z-Man / Filosofia)
191300;Theme: Archaeology / Paleontology
191300;Traditional Card Games: Rummy
229892;Components: Miniatures
229892;Crowdfunding: Kickstarter
156776;Collectible: Living Card Game (Fantasy Flight Games)
156776;Game: Warhammer 40,000 – Conquest (LCG)
156776;Players: Two Player Only Games
156776;Setting: Warhammer 40,000 Card Games
131646;Creatures: Aliens / Extraterrestrials
131646;Occupation: Merchant
131646;Players: Games with Solitaire Rules
131646;Space: Venus
163154;Ancient: Rome
163154;Components: Map (Continental / National scale)
163154;Components: Multi-Use Cards
163154;History: Roman – Gallic Wars
163154;Players: Games with Solitaire Rules
163154;Players: Wargames with Solitaire Rules
163154;Series: COIN (GMT)
157809;Components: Dice with Icons
157809;Digital Implementations: Boiteajeux
157809;Digital Implementations: Tabletopia
157809;Digital Implementations: Yucata
157809;Game: Nations
157809;Mechanism: Tableau Building
157809;Players: Games with Solitaire Rules
157809;Versions & Editions: Dice Versions of Non-Dice Games
69779;Ancient: Greece
69779;Ancient: Sparta
69779;Cities: Athens (Greece)
69779;Components: Map (Continental / National scale)
69779;Country: Greece
69779;Digital Implementations: Board Game Arena
69779;Digital Implementations: Yucata
69779;History: Peloponnesian War
69779;Organizations: Board Games Association of Creators in Spain (LUDO)
69779;Players: Two Player Only Games
69779;Players: Wargames with Rules Supporting Only Two Players
69779;Region: Aegean Sea
185589;Crowdfunding: Kickstarter
185589;Digital Implementations: Tabletopia
185589;Islands: Fictional
185589;Setting: World of Arzium
185589;Theme: Pirates
158275;Collectible: Collectible Dice Games
158275;Comic Books: Marvel Universe
158275;Comic Books: The X-Men
158275;Game: Dice Masters
158275;Players: Two Player Only Games
158275;Series: Quarriors Pool Building system
158275;Theme: Superheroes
161866;Creatures: Zombies
161866;Crowdfunding: Kickstarter
161866;Game: Zombicide
161866;Players: Games with Solitaire Rules
217449;Components: Polyominoes
217449;Mechanism: Partially overlapping cards
217449;Players: Games with Solitaire Rules
127518;Components: Multi-Use Cards
127518;Country: Afghanistan
127518;Country: USA
127518;History: War in Afghanistan
127518;Players: Wargames with Solitaire Rules
127518;Series: COIN (GMT)
300217;Crowdfunding: Kickstarter
300217;Crowdfunding: Spieleschmiede
300217;Occupation: Merchant
217861;Creatures: Demons
217861;Creatures: Dragons
217861;Creatures: Monsters
217861;Digital Implementations: Tabletopia
217861;Mechanism: Tableau Building
217861;Players: Games with expansions that add solo play
359438;Digital Implementations: Tabletopia
359438;Misc: LongPack Games
359438;Space: Asteroids
359438;Space: Earth's Moon
359438;Space: Earth's Solar System
359438;Theme: Mining
300905;
270239;Crowdfunding: Kickstarter
823;Authors: J.R.R. Tolkien
823;Components: Miniatures
823;Game: Lord of the Rings (Reiner Knizia's co-op game)
823;Series: Fantasy Flight Silver Line
823;Series: Literature (Kosmos)
72225;Players: Games with Solitaire Rules
72225;Theme: Climate Change
72225;Theme: Environmental Protection / Degradation / Pollution
165838;Category: Dungeon Crawler
165838;Game: Space Hulk
165838;Players: Two Player Only Games
165838;Setting: Warhammer 40,000 Board Games
208024;Components: Game Trayz Inside
208024;Components: Miniatures
208024;Crowdfunding: Kickstarter
208024;Players: Games with Solitaire Rules
208024;Series: Madison Game Design Cabal
338760;Admin: Better Description Needed!
338760;Cities: Trieste (Italy)
338760;Country: Austria-Hungary
338760;Digital Implementations: TableTop Simulator Mod (TTS)
299960;Theme: School / College / University
191231;Animals: Pigs
191231;Components: Control Boards
35497;Theme: Biology
35497;Theme: Science
35497;Trivia: Animals
194517;Category: Dized Tutorial
194517;Category: MOBA
194517;Category: Two players fighting games
194517;Crowdfunding: Kickstarter
194517;Digital Implementations: Board Game Arena
194517;Digital Implementations: TableTop Simulator Mod (TTS)
194517;Digital Implementations: Tabletopia
256589;Crowdfunding: Kickstarter
256589;Digital Implementations: Board Game Arena
256589;Digital Implementations: Tabletopia
256589;Series: Rallyman
256589;Sports: Auto Racing
25568;Series: Ystari originals
25568;Theme: Art style – Art Nouveau
23540;Country: Japan
23540;Crowdfunding: Kickstarter
23540;Digital Implementations: 18xx.games
23540;Islands: Shikoku (Japan)
23540;Series: 18xx
130176;Animals: Foxes
130176;Animals: Rabbits
130176;Animals: Sheep
130176;Animals: Turtles
130176;Animals: Wolves
130176;Authors: Jean de La Fontaine
130176;Container: Book-like
130176;Folk Tales & Fairy Tales: The Tortoise and the Hare
130176;Series: Tales & Games (Purple Brain Creations)
130176;Theme: Anthropomorphic Animals
104363;Game: Twilight Imperium
153065;Card Games: Shedding / Stops
153065;Digital Implementations: BrettspielWelt
153065;Digital Implementations: Tabletopia
681;Category: n in a row
681;Category: Combinatorial
681;Components: 4 x 4 Grids
681;Components: Wooden pieces & boards
681;Digital Implementations: Board Game Arena
681;Misc: Mensa Select
681;Players: Two Player Only Games
681;Promotional: Promo Board Games
681;Series: Basic (Gigamic)
681;Series: Classic (Gigamic)
171233;Theme: Books / Libraries
314503;Digital Implementations: Board Game Arena
314503;Mechanism: Partially overlapping cards
6830;Components: Looney Pyramid Games
6830;Digital Implementations: Super Duper Games
6830;Misc: Mensa Select
136991;Components: Dry Erase Markers / Dry Erase Surfaces
136991;Components: Sand Timers
136991;Game: Loony Quest
160018;Game: Smash Up
160018;Players: Two Player Only Games
176371;Animals: Cattle / Cows
176371;Animals: Chickens
176371;Animals: Goats
176371;Animals: Horses
176371;Animals: Sheep
176371;Components: Hexagonal Tiles
176371;Crowdfunding: Kickstarter
176371;Digital Implementations: Tabletopia
176371;Players: Games with Solitaire Rules
176371;Region: North Sea
176371;Series: Medieval Trilogies (Garphill Games)
176371;Series: The North Sea Trilogy (Garphill Games)
176371;Theme: Vikings
198454;Components: Blindfolds / Blackout Glasses
198454;Components: Game Trayz Inside
198454;Theme: Dreams / Nightmares
198454;Word Games: Guess the Word
146312;Creatures: Ghosts
146312;Game: Ghost Fightin' Treasure Hunters
146312;Theme: Spooky Old Houses
223770;Card Games: Draw and Discard
223770;Digital Implementations: Steam
1822;Country: Canada
1822;Country: USA
1822;Digital Implementations: Rally the Troops
1822;History: Age of Kings
1822;History: French and Indian War
1822;Players: Wargames with Rules Supporting Only Two Players
1822;Theme: Colonial
1822;Theme: Native Americans / First Peoples
21523;Series: Runebound (Fantasy Flight Games)
21523;Setting: The Realms of Terrinoth
245476;Animals: Birds
245476;Digital Implementations: Board Game Arena
245476;Digital Implementations: Tabletopia
245476;Digital Implementations: Yucata
245476;Organizations: Forgenext
134352;Crowdfunding: Kickstarter
134352;Misc: No Table Needed
22825;Admin: Better Description Needed!
22825;Game: Tide of Iron
22825;Series: Fantasy Flight Big Box
223750;Admin: Better Description Needed!
223750;Container: Book-like
223750;Crowdfunding: Kickstarter
223750;Digital Implementations: Board Game Arena
223750;Players: Games with Solitaire Rules
223750;Series: Paperback (Fowers Games)
223750;Theme: Books / Libraries
223750;Word Games: Spelling / Letters
60;Digital Implementations: Yucata
194880;Misc: LongPack Games
194880;Players: Games with expansions that add solo play
194880;Theme: Construction
122522;Animals: Dinosaurs
122522;Creatures: Aliens / Extraterrestrials
122522;Creatures: Zombies
122522;Digital Implementations: Steam
122522;Game: Smash Up
122522;Theme: Ninjas
122522;Theme: Pirates
122522;Theme: Robots
35052;Components: Map (Global Scale)
35052;Components: Miniatures
35052;Country: Germany
35052;Country: Italy
35052;Country: Japan
35052;Country: Soviet Union
35052;Country: United Kingdom
35052;Country: USA
35052;Game: Axis & Allies (Avalon Hill)
35052;Region: The World
85897;Game: Thunderstone
85897;Players: Games with Solitaire Rules
45986;Category: Tower Defense
45986;Components: Wooden pieces & boards
45986;Digital Implementations: Tabletopia
97903;Components: 3-Dimensional (3D)
97903;Creatures: Monsters
97903;Mechanism: Finger Flicking Games
97903;Theme: City
97903;Theme: Kaiju
97903;Theme: Villainy
233571;Game: Star Wars – Legion
233571;Misc: Watch It Played How To Videos
233571;Movies: Star Wars
233571;Players: Two Player Only Games
16992;Components: 6 x 6 Grids
16992;Creatures: Dragons
16992;Digital Implementations: Steam
91536;Components: Dice with Icons
91536;Containers: Cubes
91536;Series: Quarriors Pool Building system
55427;Cities: New York (New York, USA)
55427;Components: Wooden pieces & boards
55427;Game: Mr. Jack
55427;Historical Figures: Jack the Ripper
55427;Players: Two Player Only Games
55427;Theme: Mystery / Crime
338957;Ancient: Rome
338957;Components: Map (Continental / National scale)
338957;Digital Implementations: Tabletopia
338957;History: Roman Civil Wars
338957;Players: Games with Solitaire Rules
338957;Players: Wargames with Solitaire Rules
338957;Region: Mediterranean Sea
338957;Series: 20 Minutes! (PSC Games)
1301;Collectible: Collectible Card Games
1301;Game: Netrunner
1301;Players: Two Player Only Games
1301;Theme: Cyberpunk
1301;Theme: Hackers
299169;Animals: Cats
299169;Digital Implementations: Tabletopia
299169;Series: Mini Games (IELLO)
299169;Series: Radiant Culture Series (HeidelBÄR)
299169;Theme: Food / Cooking
306481;Cities: Cusco (Peru)
306481;Country: Inca Empire
306481;Country: Peru
306481;Crowdfunding: Spieleschmiede
306481;Digital Implementations: Tabletopia
306481;Players: Games with Solitaire Rules
306481;Theme: Native Americans / First Peoples
1608;Country: France
1608;Country: Germany
1608;Country: USA
1608;Players: Games with Solitaire Rules
1608;Players: Solitaire Only Games
1608;Players: Solitaire Only Wargames
1608;Players: Wargames with Solitaire Rules
1608;Series: Ambush! solitaire wargame system (Victory Games)
18100;Components: Map (Continental / National scale)
18100;Components: Wooden pieces & boards
18100;Country: China
18100;Series: Web of Power / China
222514;Comic Books: Batman
222514;Comic Books: DC Universe
222514;Components: Miniatures
222514;Crowdfunding: Kickstarter
222514;Game: Batman – Gotham City Chronicles
222514;Players: One versus Many
222514;Theme: Superheroes
261114;Mechanism: Tower Stacking
261114;Theme: Construction
221;Components: Map (Continental / National scale)
221;Components: Polyhedral (not D6) dice
221;Country: Japan
221;History: Sengoku Period
221;Series: Gamemaster (Milton Bradley)
221;Theme: Ninjas
221;Theme: Samurai
228855;Category: Tower Defense
228855;Components: Game Box Used In Play
228855;Components: Polyhedral (not D6) dice
228855;Crowdfunding: Kickstarter
228855;Digital Implementations: Tabletopia
228855;Mechanism: Card Line
228855;Misc: LongPack Games
228855;Players: Games with Solitaire Rules
230933;Admin: Better Description Needed!
230933;Crowdfunding: Kickstarter
230933;Series: Yellow Wave Box (Queen)
230933;Theme: King Arthur / The Knights of the Round Table / Camelot
300327;Admin: Better Description Needed!
300327;Country: Italy
300327;Digital Implementations: Tabletopia
300327;Region: Tuscany (Italy)
300327;Series: Alea Revised Big Box
359609;Collectible: Living Card Game (Fantasy Flight Games)
359609;Game: Arkham Horror – The Card Game
359609;Mechanism: Campaign Games
359609;Players: Games with Solitaire Rules
359609;Series: Arkham Horror Files (Fantasy Flight Games)
359609;Theme: Cthulhu Mythos
359609;Versions & Editions: Card Versions of Non-Card Games
181796;Country: England
181796;Digital Implementations: Tabletopia
181796;Misc: Lowest Score Wins
145639;Animals: Apes / Monkeys
145639;Crowdfunding: Kickstarter
309630;Components: Map (Continental / National scale)
309630;Game: Small World
309630;Setting: Warcraft
252526;Mechanism: Drawing
142326;Components: Wooden pieces & boards
142326;Crowdfunding: Kickstarter
142326;Digital Implementations: Tabletopia
142326;Game: Eight-Minute Empire
287084;Admin: Better Description Needed!
287084;Digital Implementations: Board Game Arena
287084;Digital Implementations: Tabletopia
287084;Game: Oriflamme
287084;Mechanism: Card Line
287084;Organizations: Forgenext
24068;Creatures: Werewolves
24068;Game: Werewolf / Mafia
24068;Theme: Anime / Manga
175199;Components: Multi-Use Cards
175199;Digital Implementations: Yucata
175199;Mechanism: Tableau Building
37628;Card Games: Climbing
37628;Card Games: Shedding / Stops
37628;Components: Traditional Playing Cards
37628;Country: Scotland
37628;Digital Implementations: Board Game Arena
37628;Organizations: The Game Artisans of Canada
37628;Series: Postcard Box Games (Indie Boards and Cards)
17329;Animals: Alligators / Crocodiles
17329;Animals: Apes / Monkeys
17329;Animals: Birds
17329;Animals: Hedgehogs / Porcupines
17329;Animals: Lizards
17329;Animals: Penguins
17329;Animals: Sheep
17329;Animals: Snakes
17329;Components: Dice with Icons
17329;Components: Meeples (Animal) / Animeeples
17329;Components: Wooden pieces & boards
17329;Game: Tier auf Tier
89409;Category: Two players fighting games
89409;Crowdfunding: Kickstarter
89409;Digital Implementations: Tabletopia
89409;Game: BattleCON
89409;Players: Two Player Only Games
89409;Setting: World of Indines
89409;Theme: Anime / Manga
229265;Crowdfunding: Kickstarter
229265;Players: Games with Solitaire Rules
229265;Region: Great Lakes
229265;Theme: Native Americans / First Peoples
176544;Crowdfunding: Kickstarter
176544;Digital Implementations: Tabletopia
176544;Theme: Automotive Industry
276042;Digital Implementations: Board Game Arena
276042;Game: Abyss (Bombyx)
276042;Mechanism: Tableau Building
551;Components: Miniatures
551;Country: USA
551;Players: Two Player Only Games
551;Players: Wargames with Rules Supporting Only Two Players
551;Series: Commands & Colors
152162;Components: Gems/Crystals
152162;Series: Pocket Line (Stronghold)
206051;Components: Sand Timers
135382;Mechanism: Campaign Games
135382;Mechanism: Legacy
135382;Players: Games with Solitaire Rules
135382;Setting: Shadowrun
135382;Theme: Cyberpunk
135382;Versions & Editions: Board Game Versions of Role-Playing Games
297129;Books: Dr. Jekyll and Mr. Hyde
297129;Digital Implementations: Board Game Arena
297129;Players: Two Player Only Games
297129;Theme: Mad Science / Mad Scientist
159473;Components: Map (Global Scale)
159473;Components: Wooden pieces & boards
159473;Game: Quartermaster
159473;Region: The World
318983;Ancient: Egypt
318983;Animals: Alligators / Crocodiles
318983;Components: Meeples (Animal) / Animeeples
318983;Components: Wooden pieces & boards
318983;Country: Egypt
318983;Digital Implementations: Tabletopia
318983;Theme: Construction
234669;Mechanism: Campaign Games
234669;Players: Games with Solitaire Rules
234669;Setting: The Realms of Terrinoth
141423;Crowdfunding: Kickstarter
141423;Series: Madison Game Design Cabal
141423;Theme: Pirates
164265;Series: Ystari originals
327;Animals: Chickens
327;Brands: Disney
327;Movies: Toy Story
37836;Ancient: Rome
37836;Components: Block Wargames
37836;Components: Map (Continental / National scale)
37836;Digital Implementations: Rally the Troops
37836;Digital Implementations: Steam
37836;History: Roman Civil Wars
37836;Players: Two Player Only Games
37836;Series: Great Battles of History (Columbia Games)
71671;Mythology: Norse
71671;Players: Games with Solitaire Rules
71671;Theme: Vikings
163642;Crowdfunding: Kickstarter
163642;Digital Implementations: Board Game Arena
163642;Digital Implementations: Tabletopia
163642;Series: TMG Originals
67492;Books: A Song of Ice and Fire
67492;Components: Miniatures
67492;Game: Battles of Westeros
67492;Players: Two Player Only Games
67492;Series: Commands & Colors
271529;Admin: Better Description Needed!
271529;Players: Two Player Only Games
271529;Series: Two-player games (Space Cowboys)
271529;Theme: Food / Cooking
271529;Theme: Mad Science / Mad Scientist
271529;Theme: Steampunk
5737;Components: 12 x 12 Grids
5737;Components: Miniatures
205597;Components: Multi-Use Cards
205597;Digital Implementations: Board Game Arena
205597;Game: Race for the Galaxy
183571;Components: Dice with Icons
183571;Contests: Solitaire Print & Play
183571;Players: Games with Solitaire Rules
183571;Players: Solitaire Only Games
206931;Admin: Better Description Needed!
206931;Components: Dice with Icons
206931;Mechanism: Dice Drafting
206931;Mechanism: Roll-and-Write
206931;Players: Games with Solitaire Rules
206931;Series: Klein & Fein (Schmidt Spiele)
145371;Country: China
145371;Digital Implementations: TableTop Simulator Mod (TTS)
145371;Digital Implementations: Tabletopia
145371;History: Early Imperial China
145371;Misc: LongPack Games
145371;Players: Three Players Only Games
145371;Theme: Romance of the Three Kingdoms
207336;Country: Japan
207336;Mechanism: Partially overlapping cards
207336;Series: Small box (Lautapelit.fi)
241590;Digital Implementations: Tabletopia
241590;Game: Smart10
271869;Components: Dice with Icons
271869;Food & Drink: Sushi
271869;Game: Sushi Go!
271869;Mechanism: Dice Drafting
271869;Misc: Self-Referential Games
271869;Theme: Food / Cooking
271869;Versions & Editions: Dice Versions of Non-Dice Games
251412;Components: Polyhedral (not D6) dice
251412;Continents: Europe
251412;Country: USA
251412;Crowdfunding: Kickstarter
251412;Mechanism: Roll-and-Write
251412;Players: Games with Solitaire Rules
251412;Theme: Music Making & Makers
278;Game: Catan
278;Game: Catan Card Game
278;Players: Two Player Only Games
278;Series: Two-player games (Kosmos)
278;Versions & Editions: Card Versions of Non-Card Games
273477;Mechanism: Give a Clue / Get a Clue
273477;Mechanism: Image Interpretation
273477;Misc: LongPack Games
183880;Game: Risk (Official)
183880;Movies: Star Wars
216092;Category: Escape Room Games
216092;Components: Digital Hybrid – App/Website Required
216092;Series: Unlock! (Space Cowboys)
1634;Category: Dungeon Crawler
1634;Mechanism: Campaign Games
1634;Players: Games with Solitaire Rules
1634;Setting: Warhammer Fantasy Board Games
244049;Ancient: Rome
244049;Digital Implementations: Yucata
156091;Components: Miniatures
